D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_49_734.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_49_734.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_49_734.jpg,0,1,0,4.453586
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_49_802.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_49_802.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_49_802.jpg,0,1,0,5.15065
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_49_872.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_49_872.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_49_872.jpg,0,1,0,6.073871
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_49_943.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_49_943.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_49_943.jpg,0,1,0,6.761581
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_014.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_014.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_014.jpg,0,1,0,7.672302
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_081.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_081.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_081.jpg,0,1,0,8.350696
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_150.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_150.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_150.jpg,0,1,0,9.249035
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_219.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_219.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_219.jpg,0,1,0,9.918174
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_288.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_288.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_288.jpg,0,1,0,10.8042
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_356.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_356.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_356.jpg,0,1,0,11.5631
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_427.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_427.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_427.jpg,0,1,0,12.37726
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_496.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_496.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_496.jpg,0,1,0,13.01666
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_568.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_568.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_568.jpg,0,1,0,13.73993
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_638.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_638.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_638.jpg,0,1,0,14.58015
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_709.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_709.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_709.jpg,0,1,0,15.4585
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_782.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_782.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_782.jpg,0,1,0,15.82559
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_851.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_851.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_851.jpg,0,1,0,16.68704
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_921.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_921.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_921.jpg,0,1,0,17.53807
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_50_992.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_50_992.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_50_992.jpg,0,1,0,18.3525
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_062.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_062.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_062.jpg,0,1,0,18.8055
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_135.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_135.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_135.jpg,0,1,0,19.63701
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_207.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_207.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_207.jpg,0,1,0,20.46099
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_279.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_279.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_279.jpg,0,1,0,21.14914
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_345.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_345.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_345.jpg,0,1,0,21.93334
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_418.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_418.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_418.jpg,0,1,0,22.48752
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_492.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_492.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_492.jpg,0,1,0,23.2813
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_560.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_560.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_560.jpg,0,1,0,23.87612
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_629.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_629.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_629.jpg,0,1,0,24.64782
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_703.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_703.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_703.jpg,0,1,0,25.22299
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_776.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_776.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_776.jpg,0,1,0,25.98638
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_849.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_849.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_849.jpg,0,1,0,26.74338
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_918.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_918.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_918.jpg,0,1,0,27.30711
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_51_988.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_51_988.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_51_988.jpg,0,1,0,28.05343
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_061.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_061.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_061.jpg,0,1,0,28.60923
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_132.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_132.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_132.jpg,0,1,0,29.34507
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_204.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_204.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_204.jpg,0,1,0,29.89305
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_279.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_279.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_279.jpg,0,1,0,30.18973
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_348.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_348.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_348.jpg,0,1,0,30.18992
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_418.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_418.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_418.jpg,0,1,0,30.18993
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_485.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_485.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_485.jpg,0,1,0,30.18993
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_555.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_555.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_555.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_624.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_624.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_624.jpg,0,1,0,30.18994
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_694.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_694.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_694.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_764.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_764.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_764.jpg,0,1,0,30.18993
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_833.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_833.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_833.jpg,0,1,0,30.18994
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_902.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_902.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_902.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_52_975.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_52_975.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_52_975.jpg,0,1,0,30.18993
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_042.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_042.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_042.jpg,0,1,0,30.18994
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_110.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_110.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_110.jpg,0,1,0,30.18994
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_183.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_183.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_183.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_252.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_252.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_252.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_320.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_320.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_320.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_389.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_389.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_389.jpg,0,1,0,30.18994
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_458.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_458.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_458.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_526.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_526.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_526.jpg,0,1,0,30.18994
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_595.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_595.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_595.jpg,0,1,0,30.18993
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_663.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_663.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_663.jpg,0,1,0,30.18996
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_737.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_737.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_737.jpg,0,1,0,30.18996
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_811.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_811.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_811.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_879.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_879.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_879.jpg,0,1,0,30.18996
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_53_948.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_53_948.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_53_948.jpg,0,1,0,30.18993
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_016.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_016.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_016.jpg,0,1,0,30.18997
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_084.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_084.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_084.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_154.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_154.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_154.jpg,0,1,0,30.18996
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_224.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_224.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_224.jpg,0,1,0,30.18996
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_296.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_296.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_296.jpg,0,1,0,30.18994
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_367.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_367.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_367.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_438.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_438.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_438.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_508.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_508.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_508.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_579.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_579.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_579.jpg,0,1,0,30.18994
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_652.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_652.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_652.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_724.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_724.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_724.jpg,0,1,0,30.18997
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_797.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_797.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_797.jpg,0,1,0,30.18994
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_871.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_871.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_871.jpg,0,1,0,30.18996
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_54_936.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_54_936.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_54_936.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_55_012.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_55_012.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_55_012.jpg,-0.05,1,0,30.18939
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_55_079.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_55_079.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_55_079.jpg,-0.2,1,0,30.17964
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_55_153.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_55_153.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_55_153.jpg,0,1,0,30.18995
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_55_226.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_55_226.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_55_226.jpg,0,1,0,30.18992
D:\Licenta\Udacity Driving Simulator\Data\IMG\center_2024_06_11_14_06_55_301.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\left_2024_06_11_14_06_55_301.jpg,D:\Licenta\Udacity Driving Simulator\Data\IMG\right_2024_06_11_14_06_55_301.jpg,0,1,0,30.18996
